genus	coculture_1_0d	coculture_2_0d	coculture_3_0d	coculture_1_9d	coculture_2_9d	coculture_3_9d	coculture_1_70d	coculture_2_70d	coculture_3_70d	coculture_1_450d	coculture_2_450d	coculture_3_450d	coculture_1_720d	coculture_2_720d	coculture_3_720d
Roseburia	0.001013664	0	0	0.002015093	0.002019651	0.00101003	0.001011644	0.002025522	0.002026507	0.002032582	0.001009214	0.001010417	0.001020721	0	0.001017915
Bergeyella	0.001013664	0	0.001012043	0.002015093	0.003029477	0.00101003	0.001011644	0.002025522	0.002026507	0	0.001009214	0.001010417	0.001020721	0	0.001017915
Yokenella	0.002027328	0.003037575	0.002024087	0.001007547	0	0	0	0	0.001013253	0.002032582	0.001009214	0.001010417	0.002041441	0.001017822	0.001017915
Salinivibrio	0.002027328	0.00202505	0.002024087	0.001007547	0.002019651	0.00101003	0	0.001012761	0	0.002032582	0	0.001010417	0.001020721	0.001017822	0.001017915
Actinobaculum	0	0	0	0	0	0	0.001011644	0.001012761	0.002026507	0.001016291	0.001009214	0.002020835	0.002041441	0.003053466	0.003053746
Bermanella	0	0	0	0.001007547	0	0	0	0.003038282	0.002026507	0.001016291	0.001009214	0.001010417	0.003062162	0.002035644	0.002035831
Wolbachia	0	0	0	0.002015093	0.003029477	0.00101003	0.001011644	0.002025522	0.001013253	0.002032582	0.002018428	0.002020835	0	0	0
Oceanisphaera	0.001013664	0.00202505	0.002024087	0	0	0	0	0.002025522	0.001013253	0.002032582	0.001009214	0.001010417	0.002041441	0.001017822	0.001017915
Kangiella	0.001013664	0	0	0	0	0	0	0	0	0.004065165	0.002018428	0.002020835	0.003062162	0.001017822	0.002035831
Gloeomargarita	0	0	0.001012043	0	0	0	0.001011644	0	0	0.001016291	0.001009214	0.002020835	0.003062162	0.003053466	0.003053746
Gallionella	0.001013664	0	0	0.001007547	0.001009826	0	0	0.001012761	0.001013253	0.002032582	0.003027642	0.003031252	0.001020721	0	0.001017915
Ktedonosporobacter	0	0	0	0	0	0	0	0.002025522	0.001013253	0.001016291	0.004036856	0.001010417	0.002041441	0.002035644	0.002035831
Mogibacterium	0	0	0	0.001007547	0.001009826	0.00101003	0	0.001012761	0.001013253	0.001016291	0.002018428	0.001010417	0.002041441	0.003053466	0.001017915
Phytobacter	0	0	0	0.001007547	0.001009826	0.00101003	0.001011644	0.001012761	0.001013253	0.002032582	0.002018428	0.002020835	0.001020721	0.001017822	0.001017915
Cnuibacter	0	0	0	0	0	0	0.002023288	0.001012761	0.004053013	0.001016291	0.001009214	0.001010417	0.001020721	0.001017822	0.003053746
Ruminococcus	0	0	0	0	0	0	0.003034932	0.002025522	0.00303976	0.001016291	0.001009214	0.001010417	0.001020721	0	0.003053746
Atlantibacter	0.002027328	0.00202505	0.002024087	0.001007547	0	0	0	0.001012761	0	0.002032582	0.001009214	0.001010417	0.001020721	0.001017822	0.001017915
Ignicoccus	0	0	0	0	0	0	0	0	0	0.001016291	0.001009214	0.001010417	0.003062162	0.004071288	0.004071661
Actinotignum	0	0	0	0	0	0	0	0.001012761	0.001013253	0.001016291	0.001009214	0.001010417	0.003062162	0.003053466	0.003053746
Saprospira	0.001013664	0	0	0.001007547	0.001009826	0.00101003	0	0.001012761	0.001013253	0	0.003027642	0.00404167	0	0	0.001017915
Magnetococcus	0.001013664	0	0	0	0	0	0	0.001012761	0.001013253	0.002032582	0.001009214	0.001010417	0.003062162	0.002035644	0.002035831
Xenorhabdus	0.001013664	0	0.001012043	0	0.001009826	0	0	0.001012761	0.001013253	0	0.003027642	0.002020835	0.001020721	0.001017822	0.002035831
Sedimentisphaera	0	0	0	0	0	0	0.001011644	0.001012761	0.001013253	0.001016291	0.001009214	0.001010417	0.003062162	0.003053466	0.002035831
Coriobacterium	0	0	0	0	0	0	0	0.002025522	0.001013253	0.001016291	0.001009214	0	0.004082883	0.003053466	0.002035831
Parascardovia	0	0	0	0	0	0	0.001011644	0.001012761	0.001013253	0.001016291	0.001009214	0.001010417	0.003062162	0.004071288	0.001017915
Leptospirillum	0	0	0	0	0	0	0.002023288	0.001012761	0.002026507	0.001016291	0.002018428	0.001010417	0.001020721	0.001017822	0.003053746
Salinarchaeum	0	0	0	0	0	0	0.002023288	0.001012761	0.00303976	0.001016291	0.001009214	0.001010417	0.001020721	0.001017822	0.003053746
Hungateiclostridium	0.001013664	0	0	0.001007547	0.001009826	0.00101003	0.001011644	0.001012761	0.001013253	0.001016291	0.002018428	0.002020835	0	0.001017822	0.001017915
Aerococcus	0	0	0	0	0.001009826	0	0.002023288	0.001012761	0.002026507	0.001016291	0.003027642	0.001010417	0.001020721	0.001017822	0.001017915
Anoxybacillus	0.003040993	0.00202505	0.00303613	0	0	0	0	0	0	0.001016291	0.001009214	0	0.001020721	0.001017822	0.002035831
Oceanicoccus	0.002027328	0.001012525	0.002024087	0.001007547	0.001009826	0.00101003	0.001011644	0.001012761	0.001013253	0.001016291	0.001009214	0.001010417	0	0	0
Haemophilus	0	0	0	0	0	0	0	0	0	0.002032582	0.003027642	0.002020835	0.002041441	0.001017822	0.003053746
Neomicrococcus	0	0	0	0	0	0	0	0.002025522	0.001013253	0.001016291	0.001009214	0.001010417	0.003062162	0.002035644	0.002035831
Paludibacter	0.001013664	0	0	0.001007547	0.001009826	0.00101003	0	0.001012761	0	0.001016291	0.001009214	0.002020835	0.001020721	0.001017822	0.002035831
Weissella	0.001013664	0	0	0.001007547	0.001009826	0.00101003	0	0	0.001013253	0.001016291	0.002018428	0.001010417	0.001020721	0.001017822	0.002035831
Chroococcidiopsis	0.001013664	0	0	0.002015093	0.001009826	0.00101003	0.001011644	0.001012761	0.001013253	0.001016291	0.001009214	0.003031252	0	0	0
Ichthyobacterium	0.002027328	0	0	0.002015093	0.001009826	0.00101003	0	0.002025522	0.001013253	0	0.001009214	0.001010417	0.001020721	0	0.001017915
Scytonema	0.001013664	0	0	0.002015093	0.001009826	0.00101003	0	0.003038282	0.001013253	0.002032582	0	0.002020835	0	0	0
Dichelobacter	0.001013664	0	0	0.002015093	0.002019651	0.00101003	0.001011644	0.002025522	0.002026507	0	0.001009214	0.001010417	0	0	0
Gardnerella	0.001013664	0	0	0.002015093	0.002019651	0.00101003	0.001011644	0.002025522	0.002026507	0.001016291	0.001009214	0	0	0	0
Elusimicrobium	0.001013664	0.001012525	0	0	0	0	0	0	0	0	0.001009214	0.001010417	0.002041441	0.003053466	0.003053746
Hoyosella	0	0	0	0	0	0	0.001011644	0.001012761	0.001013253	0.001016291	0.001009214	0.002020835	0.002041441	0.001017822	0.002035831
Snodgrassella	0.001013664	0	0	0.002015093	0.002019651	0.00101003	0.001011644	0.001012761	0.002026507	0	0.001009214	0.001010417	0	0	0
Aneurinibacillus	0	0	0	0	0	0	0	0.001012761	0.001013253	0.001016291	0.001009214	0.002020835	0.002041441	0.001017822	0.002035831
Levilactobacillus	0	0	0	0	0	0	0.001011644	0	0.001013253	0.001016291	0	0.001010417	0.002041441	0.002035644	0.003053746
Lacrimispora	0.001013664	0	0	0.002015093	0.002019651	0	0	0.001012761	0.001013253	0	0.002018428	0.002020835	0	0	0
Ammonifex	0	0	0	0	0	0	0.001011644	0.001012761	0.002026507	0	0.001009214	0	0.002041441	0.002035644	0.002035831
Agarivorans	0	0	0	0	0	0	0.002023288	0.001012761	0.002026507	0.001016291	0.001009214	0.001010417	0.001020721	0	0.002035831
Fervidobacterium	0.001013664	0	0	0.001007547	0.001009826	0.00101003	0	0.004051043	0.001013253	0	0	0.002020835	0	0	0
Propionimicrobium	0.003040993	0.003037575	0.004048173	0	0	0	0	0	0	0.001016291	0	0	0	0	0
Brevefilum	0	0	0	0	0	0	0	0	0	0.001016291	0	0.002020835	0.002041441	0.002035644	0.003053746
Thioploca	0	0	0	0	0	0	0	0	0	0.002032582	0	0.002020835	0.003062162	0.001017822	0.002035831
Nesterenkonia	0	0	0	0	0	0	0	0.001012761	0	0.001016291	0.001009214	0.002020835	0.001020721	0.001017822	0.003053746
Shimwellia	0	0	0	0	0	0	0	0	0	0.003048873	0	0.001010417	0.003062162	0.001017822	0.002035831
Pelodictyon	0	0	0	0	0	0	0	0	0	0.001016291	0.001009214	0.001010417	0.003062162	0.003053466	0.001017915
Schleiferilactobacillus	0	0	0	0	0	0	0	0	0	0.001016291	0.001009214	0	0.002041441	0.004071288	0.002035831
Kroppenstedtia	0	0	0	0	0	0	0	0.001012761	0	0.002032582	0	0.001010417	0.002041441	0.002035644	0.002035831
Acidaminococcus	0	0	0	0	0	0	0	0.001012761	0	0.001016291	0.001009214	0	0.003062162	0.003053466	0.001017915
Cryptobacterium	0	0	0	0	0	0	0	0.002025522	0.001013253	0.001016291	0.001009214	0	0.003062162	0.001017822	0.001017915
Oceanispirochaeta	0	0	0	0	0	0	0	0.002025522	0.001013253	0.001016291	0.001009214	0	0.002041441	0.002035644	0.001017915
Microcystis	0	0	0	0	0	0	0	0.002025522	0.002026507	0.001016291	0.001009214	0	0.002041441	0.001017822	0.001017915
Desulfallas	0	0	0	0	0	0	0.001011644	0.002025522	0.001013253	0.001016291	0.001009214	0	0.002041441	0.001017822	0.001017915
Parolsenella	0	0	0	0	0.001009826	0.00101003	0.002023288	0.001012761	0.002026507	0.001016291	0.001009214	0	0	0	0.001017915
Hydrogenophilus	0	0	0	0	0	0	0	0.001012761	0	0.002032582	0.001009214	0.001010417	0.002041441	0.001017822	0.001017915
Aquicella	0	0	0	0	0	0	0	0.001012761	0.001013253	0.002032582	0	0.001010417	0.001020721	0.001017822	0.002035831
Naumovozyma	0	0	0	0.001007547	0.001009826	0.002020059	0	0	0	0	0.003027642	0.002020835	0	0	0
Caldithrix	0	0	0	0	0	0	0.002023288	0.001012761	0.002026507	0	0.002018428	0	0	0	0.002035831
Amphibacillus	0.001013664	0	0	0.001007547	0.002019651	0.00101003	0	0.001012761	0.002026507	0	0	0.001010417	0	0	0
Winkia	0	0	0	0	0	0	0	0	0	0.001016291	0	0.001010417	0.002041441	0.002035644	0.002035831
Natronorubrum	0	0	0	0	0	0	0	0	0	0.001016291	0	0.001010417	0.002041441	0.002035644	0.002035831
Pajaroellobacter	0	0	0	0	0	0	0	0.001012761	0	0	0	0.001010417	0.002041441	0.002035644	0.002035831
Thalassolituus	0	0	0	0	0	0	0	0	0.001013253	0.001016291	0.002018428	0.002020835	0	0.001017822	0.001017915
Nitrososphaera	0	0	0	0	0	0	0	0	0.001013253	0.002032582	0	0.001010417	0.002041441	0.001017822	0.001017915
Novibacillus	0	0	0	0	0	0	0.001011644	0.001012761	0.001013253	0	0	0	0.002041441	0.002035644	0.001017915
Limnobaculum	0	0.001012525	0	0	0	0	0.001011644	0.001012761	0.002026507	0	0.001009214	0	0	0	0.002035831
Aurantimicrobium	0.001013664	0.00202505	0.002024087	0	0	0	0	0	0	0	0	0.001010417	0	0.001017822	0.001017915
Pragia	0.002027328	0.00202505	0.002024087	0	0	0	0	0	0	0	0	0.001010417	0	0	0.001017915
Leptotrichia	0	0	0	0	0	0	0	0	0	0	0.003027642	0.003031252	0	0	0.001017915
Coraliomargarita	0	0	0	0	0	0	0	0	0	0.001016291	0	0.002020835	0.001020721	0.001017822	0.002035831
